Index;Keys;Value
1197;85JB48,53NW93,94VI94,31SV48,54GE33,25IT10,40KD44,54EO26,51YL68,90FO89,43YI60,33AH93,91BH43,91DK57,66TJ22,77OZ75,62CB13,82NF61,13TU20,11WP15,72GN61,40AT57,30UU11,61EF45;801
1198;80KE22,59XK90,45ML86,88ZR17,22HO65,60MA44,24JC36,68VJ66,69FH81,83LG99,78LA37,89WX40,84IU60;918
1199;60OD59,20ZP14,24YA52,44WJ99,73VK60,36UY22,76UR61,89HE81,97FM13,69FU89,33KM27,20VO55,84OY34,40PR74,68TG53,89PL68;220
1200;47VD94,27TO33,39VV31,88RK32,91UT27,18CY21,20IG48,19CP65,94AO47,95ZI38,48PT48,78YI47,18BD14,37UC60,89FW13,32IK32,82RG23;71
1201;14VB75,97YD51,95NI31,88FX32,15WV64,18MA71,78UC20,24BI59,62BT10,38EV21,22BS33,48YN91,69RC23,38DA14,38VW50,24GW87,95BV30,50UG62,53GF55,19AZ59;515
1202;87ED44,27FY20,72EK52,53PU43,51OW17,42LB75,90FB87,44KR32,95LK87,56UK72,26RZ46,74HT30,13AI44,67RE60,56MQ92;528
1203;27RL22,28JI86,91OP57,68YU85,26NY88,75YT42,23OR87,45MT29,58TS92,35SO92,42JL69,63ST23,68PN36;470
1204;24OD63,76MX86,81HK51,59IH12,34WQ70,46TJ40,33CF45,91CP50,59XS34,68WR72,83OM50,68DF91,84OL32,22HB64,51TX40,25ZU46,27BX63;112
1205;27LU58,77CZ75,46TJ41,87LU89,62YD71,87VM14,96IY51,94WY40,28DM53,56BG32,78RW72,17VQ80,34LL77,87TO69,48HM66,31CU89,56SU68;192
1206;83QP66,85IG43,41HJ76,47TI24,35SW33,15DR26,66XJ55,10GP75,84QB41,79RV55,16QY16,17GS66,65GJ44,65EG30,57SG44,77QX29;476
1207;84AN82,87VE78,40TF34,41LK36,94HF82,87DV42,17GF60,66PX14,88BJ72,29CV92,55IY94,96OU88,58RX20,46ZN16,64EU56,22ON40,98MP38,97YD57,49UT58,83II80,96YE75,50YH27,60XF47,86TK20;206
1208;23MW16,35WP56,30KK21,25VO22,82SG93,39ZB53,21RH18,32TP34,84WF16,32NY68,86VF97,86RM76,43GR97,59PL51,95VC18,11CV38,27LH54,57ZK81,30IU14,18EO36;121
1209;26DW31,30QG57,79YZ93,58QC15,91AZ48,42EX40,85CK11,35QT22,12PP22,40HK97,17VY22,81WI71,90ET87,82BF65,28QU65,80TG13;711
1210;71XX59,74PA11,47LB41,21UK96,58PM71,42WO15,91AZ49,34LG13,35BA63,62CT81,71TR31,92EE45;545
1211;56JA18,37NQ91,76MK86,30XS32,50KR16,36QK68,46PQ26,67JK89,86PJ65,61YM33,28SK74,21OO62,86HP85;521
1212;59NV48,61FA53,94JD32,46TJ48,16GG83,67SZ77,35KP52,96YM18,79NP33,49KJ62,88WL65,28FJ34,34OW98,38TG40,45XD87,50TY66,14UO10,24RO85,85ZP16,73FR44,69MG61,48YA95,45JN72,50IG65,12JY59;731
1213;82KU56,42XO80,37XV25,96QF32,51PJ83,62BG15,57MC78,13HU28,94DM67,24MA58,27DV17,46NF76,34OJ92,61YE97,23CR89,53NE33,53HA60,35XX61,83UD25;725
1214;31RN44,70PR94,34KQ72,82VZ51,39FU78,42YE26,87DV49,74DF76,11JU10,74QV22,71TR35,58VD41,88BJ79,53YO97,96QF33,16VZ45,48OL41,17ZR48,64TF71,15QM35;553
1215;87BK98,67GZ72,77GA30,93NF12,30AF96,57AK10,53UV77,29VU74,92YQ93,30KK28,83GN12,70KD67,20QS98,95FB58,59DY57,34QU46,87UJ72,75GP73,72LW38,48WS29,26YQ87,88EU94,65DY32,95WK25,81WI77;767
1216;68CX96,86FM76,82XP60,20NC16,16TW33,78LN41,52ST82,99BO83,63EI76,68YP29,79ZC38,96GI41,26OT94,48QB50,25LR36,88OM20,72PC53;828
1217;22ZS44,52PI69,26QR40,70LY76,49XR75,96ES35,67QW68,12BR77,38NC72,97RE80,77TI40,48UH79,62ZL83;112
1218;35SJ38,16TB90,59FO67,46KU60,93QI91,97EE11,83EC63,82GG95,71TE32,91FB35,78DT63,33UW26,65DQ97,61JB18,12QP93,39RC14,39US97;86
1219;20MU12,74QA82,55KJ44,94QH74,45JN79,77TI42,50GD58,58AB58,34WL16,36VL97,86DJ65,85BU76,80JJ29,49CC82,15CO87,33UO89,95GW69,39RC15,47HI29,42CM98,81YG26,34YB23,13MV55,15SC47,67WN36;692
1220;84XA21,58TA33,91DX66,28ZW56,34WD79,45WI81,81SC54,12SN40,41KH97,47AW50;232
1221;36LW43,55GI87,27XU61,46QY36,33EV62,89CD61,36RF71,94MO55,55NU60,99BW26,75SK18,78JX39,52JM38,25BH40,76KC13,22CN46,53SF62,86YL55,97JS42,61WJ29,20KW69,60WK47,11JH10;425
1222;77RS38,42GA53,45SP62,16CA65,90RW39,34CR31,22VE83,49RV45,32QJ82,14XR96,78YV55,29XK88,65DL32,49NU86,50PF41,90AA65,64RC65,51NO16,25IY83,93DI25,67WN39,17FK61;796
1223;30HZ15,90TM47,62CO25,36AE44,26OG94,11YK96,51FU37,92US11,63RY29,38QV30,10BO50,45JA76,58JQ49,54QO39,94BF58,48XN30,33HB16,70NB82,91TL29,77PH87,45QZ56;428
1224;89HR92,77NZ19,10NB52,55NU63,61GI65,49VO68,45JI15,64JQ25,63RL23,73MQ22,50PF43,22XP37,67GU12,13QB74,22JZ22,82LP60;885
1225;60KK43,41TJ82,79BC31,34IA62,54VP62,55RV23,76ZA32,22JZ23,74OF12,54GR47,67VX97,72WO35,82PI82,87OA40,14HY70;252
1226;81MG25,26IX69,77YJ70,17SS73,57JE63,38DN25,95XK98,14RV65,78WS45,70HS57,10FH74;979
1227;61CC40,96BZ86,20EN33,58EU80,27NX73,40LY60,51SP42,73YD26,35JU53,70OW93,51MY76,92KN83,21XQ58,39MG50;336
1228;66ZM70,77BE70,66AR61,38PA28,50JJ12,62EE37,39IN30,67JX92,45BO39,17JL26,93GT45,69IA49,66ME62,69ZJ16,86AX83,15PJ97,29NI31,13RW85,79MM97;235
1229;20IG56,61EF56,43ND77,58WL56,56TC78,60EG74,69DR84,45SP69,19GI94,17WT35,36JT37,29PL46,53RX63,32MQ68,27VR55,48FW62,28XG44,83PH68,71WC50,43BQ76,49HY58;583
1230;71GO91,37BL33,46BA16,67KA32,18QO45,97BL64,80XZ48,65BA88,79OK44,29JH74,85MM74;325
1231;49LE74,37YI98,18OD94,45IS77,90QT96,69RC32,62ZG28,36FN11,15YL80,26IK67,64HN18,73AI83,74CK79,12QK37,27QD29,78IH90,48HM71,91OP64,84JC79,29HR68,76YK93,96OU91,76LK23;277
1232;55JO43,68CF36,18YA89,66EK86,35HR44,58MO65,18IH60,27RL30,41TJ89,16MX62,82FT33,41HW88,91FA78,86GH85,16WU56,79CX45,90FB96,45UF79,98QI63,49NC20;942
1233;45EM51,56WN96,15BG80,53EP59,50MU31,63ST32,88TN58,88FX43,11YF37,17BE44,77QC90,87NS41,75US92,47VL44,64KY34,36FN13,83YJ52;81
1234;60IH38,51QM35,84UP14,29YF93,72VY99,43WS69,88BW85,81LD81,10GP82,89RJ27,41YS50,58QH88,60EB10,83FK79,62HC50,73IC66,34AO29;850
1235;95LF30,95NI44,36SV23,86TX34,42WT88,70HF59,45CW46,20JO62,51YG16,62JF65,65OQ39,79TY77,98UJ25,84YI36,46VM64,62LD10,11VM80,62SU52,32AQ66,72TV86,26RM51;519
1236;99KD76,89GW90,27CN19,26RZ59,13XA52,38ZX23,61NH43,65YA27,10GP84,37QJ54,86EE75,60HZ33,84YA99,27WZ62,37ZY41,79QA57,53TN77,64UI24,36YR59,91WJ49,29BV38,75US95,58EU89,84UF90;638
1237;38PS92,23OM31,55UT42,23LB17,20EA36,13NQ66,36FF79,46IE58,78MI55,90QO33,73PO42,32ZL77,88DU33,14YU42,96DK34;770
1238;11AK95,14FV69,93VE63,95WX34,55GV90,64KD94,21QR82,86XQ58,35UM51,83OM63,90OD82,38CK85,61DX58,82SO40,20DX99,46XC74,42DP48;91
1239;73RR58,36OU68,12LW10,11XP98,61YM40,16FG27,15BG86,31PX41,59AN46,93PA91,23CR94,83QP78,65ZN99,13NQ68,52EL14,80TG22,75UF91,83WG44,46BS80,64TS82,50AZ98,16SG97,69EZ94,27LH64,74JJ53,45ZO45,93ZF23,57ON35,75FP14,83UD30,25CP58,47HN97,44QI14,68AC29,14OX50;137
1240;18MA89,77XO70,50GQ65,53HN73,41SO83,65ZA93,78CL64,15LL19,24MA64,24GJ98,57WH16;795
1241;87LP35,60FO86,59EG69,84GE61,10EM75,30QG68,77MR15,37AV99,79VB83,72GA77,14OX52,15EZ40,71GB95,55FA86,73ND94,14HG10,62OT99,28HN27,60YN60,31KJ15,88HN58,52RT24,10QH14,83UQ39,39FU84,86TC95;554
1242;83BE59,25VG97,76BA33,67UX31,39HK92,32XI68,48YV49,60SW95,78EW18,10QH15,46CI28,78RW88,90OL24,25EF68,31NZ99,92NT43,13SZ30,11AS37,52VM46,81FH54,64XT44,99PZ48,55FA87,39IA37,71EG20;703
1243;98VR33,75FP18,16RY94,36MR58,94JD42,77XO73,92LQ30,92LI92,44EI10,92XQ38,11XK33,19EA25,58ZR15,14BP46,43OG22,56SP16,89OY15,15WQ16,45CJ47,32FZ33;645
1244;27YX15,91KJ49,49BC24,57RY54,39TF33,81OW43,46WU73,96WJ15,30EG63,48KX98,55SQ35,67LI46,52LP54,60SW97,56GH71,46AF16,30OD57,22AX41,71PY23,58ZR16,65XF21,19RI34,34FC53,16AX66;733
1245;56CO51,85RI41,28JD38,70IA62,75SC83,31VG75,23CE93,39TF34,57MK27,90MA75,36WB47,29GJ61,11JU20,27DA83,59PL67,65JU76,88LB14,17IQ29,87DI52,12TI58,45HK70,73MV91,93HO55;82
1246;63ZS11,95MN41,79PF53,94GX93,70IA63,32FR98,83II98,43MQ18,10TK95,55QN23,41BA53,51AG11,32PB85,30VH94,90PL90,53LO38,91DX71,15EZ45,50QA58,90CL20;904
1247;80YH51,57EQ49,47GS91,39WQ50,55OX17,67SU22,28UA96,76MF32,83TN93,76KH87,83XO52,90NV84,20LM19,89OL12,15WD13,67WN43,75XY51,13BD61,25XE47,69IN54,97ZL76,97XV69,62KN77,11NN43,93UW65,54WS15,91EN17;154
1248;71JU54,36TV98,74UO56,16EL22,97RE90,49NU91,62OG99,34QU58,82QD98,56TX21,16CV15,29CQ43,22OA53,23CE96,94EU81;195
1249;13SR99,39HS37,58JQ54,27ZX82,23VY16,15AT20,72HI85,69XL71,58TA41,21QE86,80DF65,41YF58,48YI49,39HF30;852
1250;98TG88,32QW96,30ZI57,19JB53,94OZ15,20UG64,18NQ37,97FR91,85VB67,40WD63,59DL64,43AI76,96XR21,96AZ26,56IS29,26YY39;424
1251;84TH10,67YD54,22TO84,40GX42,11FG60,16PV88,92NG45,73WF84,91WW50,12BE83,33BK57,29KK26,53LB36,34QH54,66FN36;397
1252;53UI86,61UG25,56GH79,39DM12,66QS31,40YO17,30DY64,25FN78,29CQ47,33FL17,54QB40,20IT65,41ZN61,78BQ62,43TH52,56AL44,41VU40,29TR76,26MQ95,13CY73,71NA72,58ZE17,78PG77;545
1253;69NO81,48KS38,67UK35,98UO91,60KX57,43PO32,49XE83,40ZO80,19FI35,57JZ14,19QS98,95GJ75,27QQ37,80KR42,21PW83,24DL83;338
1254;17FK72,87YK49,38PA33,77LW14,96JT72,59YN56,86OW11,99KQ80,28NW61,35GJ45,32BL78,55CX16,93BS29,24YN72,12WG74,92WN97,98VE37,26MY35;197
1255;70BW30,28TS97,71RB34,24HM44,98WZ45,41SJ29,38FQ47,66QK96,69IA55,21FZ91,57CA36,41MF56,78YV67,47SN38,38BX26,19YH11,38NC89,63XH68,99SX68;466
1256;42LW32,45QZ68,55GQ39,48VX35,70CE38,63NS13,11UR87,41TW99,65IZ73,33QI77,87ON57,91VB48,92QR64,28RX22,12WG76,86US48,21CW16,26JA16;692
1257;26WI25,34ZW47,74XU10,31JG79,17XB49,82MF17,91DK75,88KT19,34VI81,91NH69,56HX22,54VX11,81IF76,89CL14,25YM57,64NJ58,82NS86,47MJ67,31YE94,50RI69,54TZ66,38BX28,61EF63,50TG14,83RF20;52
1258;43PB30,40YB16,69EH37,25FI15,43BY22,33SG24,78YI63,47ZR76,46DD37,93AP81,23UV73,23ZE39,31MZ32,46OI31,63RD98,66QF30,31VB19,75VV48;55
1259;43WS73,74KE66,32ZY85,56BT51,53II85,93QD42,75PZ14,64GX80,13DB18,88QC49,23VL19,34XL97,40XL72,60NV70,44QN82,81ZO45,89HZ44,98UB90;76
1260;78FE22,22JZ37,11VZ91,14RI71,98GY83,77DH95,24WK64,34LL90,39QH21,44WR56,26XV97,62VN15,16HW48,94NW73,64HF88,31WJ21,65GW63,88NW98,12ZR94,48FW72,61IG25,71WP67,20XZ26,73VX86;216
1261;66ZU20,21VA50,71NI19,22ST80,46OI34,86ZT74,84OY54,68VJ87,77UQ63,56FM74,64WL42,49YM91,59SE21;532
1262;17GS80,43BY26,84YI42,99IN74,86OW19,60GE31,74AP13,59XS50,49ZC37,22TJ26,19OK24,72TV92,13FW90,18YA98,22HB80,47TV45,70MT93,94DZ81,78GZ31,91HL39;877
1263;40JV61,34CE44,74CS28,51OO98,97DW28,47RK94,16JM58,40ZW28,18LA29,58OR89,40OE27,14EA66,98ST25,32MY19,98UJ32,13EB84,83NE67,65GW66,84UP22,66ZM84,36DX15;658
1264;53SA15,54NI93,78EO81,59KK44,53KG35,90UU67,83PC13,86UF49,69TF58,87ED64,71OI84,15HK63,32IK54,18IH71,54VC73,63LH69,24UH54,99GX69,86PW83,74EI36;285
1265;21TK47,63EV90,32RZ42,13TU46,58QH98,96XE29,71IM50,77YJ88,19ZH83,73EJ55,28SX93,25QN16,75LL54,96NH35,61XE45,74AH78,56JA30,92UF25;74
1266;31ME95,51MT25,93PV42,23LB25,53VL31,47GA34,86PW85,63YC72,49BP32,19XZ15,14JW35,44QV27,42DP55,24OY28,15ZB39;212
1267;56HC87,99IA72,81DR51,40ZJ25,85NU90,41JU47,34LT35,34WQ91,45VN93,21NG76,72CU68,31OP48,34CE48,79KR39,92EE60,25CP65,40LT10,45SK17;148
1268;74VJ69,25XR54,25TY33,76YF40,72KB42,78SM38,65MF99,18IH75,63IW52,58EP31,99TS74,37CT50,19EN36,81FU66,91OC73,66RN40,97YL14,90BD21;374
1269;46PQ42,20VJ14,67HU98,57UR17,46NF90,97YL15,26KI29,31ZU44,90BQ29,19LZ10,68LH32,54YV30,35HE53,55RI39,14SQ80,25SD27,22IW94,51SC56,80PN10,71ZV21,37MQ45,16BN15;249
1270;65OD46,19TL53,93VE74,78MI67,25CP68,67VF45,12XW28,45GC74,13JX57,73TP13,99TS76,23QP57,40JV68,35QT41,68NK47,79HY83,19XE74,78GE94;481
1271;85EN45,76KH90,29KX32,19NH81,56BG56,49JJ17,31PX52,98QD12,35OV97,97CT84,13HU44,69HF57,56QE71;763
1272;76SB71,89UU58,94LG64,22QD70,50KR35,72RS88,50MU49,77OH32,78IP48,15ML92,39TF40,31AM31,46PQ45,96HD69,91GI97,58AW14,86IF49,21MY74;838
1273;60EB28,14LM49,93NK97,77YE27,91OC78,64GK87,40LL78,79GD79,82OV33,83EX21,86ZB10,24OL28,57XU97,12NZ37,93DV41,97ER31,69LG18,21YT14,39CE12,68JR29,24ZQ22,47YW77;43
1274;13FJ95,42OU57,86NG72,52EL28,89FJ38,98MC56,55DS29,89YI12,50KR37,11GJ14,16MK76,66AE79,90CQ96,14RD16,67YQ63,47QP91,92CB53,76TW80;198
1275;24RW44,50UB25,38AH87,62MY36,24PY99,54YV36,47YW79,29ET63,67BY69,47OZ85,89ET94,42EX64,69FC47,29QG64,92VN35,81HF11,47YR10,85VO78;333
1276;49DF49,61GV82,79TT28,74OK90,12NE95,66FN40,79HL82,17VY47,77ZR99,88YW39,86FM94,93JE72,30GJ88,34SS10,45ZB54,61WJ42,86GC39,20BH95,44CS15;358
1277;54WS24,67HH99,57QD59,40SX55,40RC48,17VL41,98PV11,18NQ43,51ZB30,99LL96,41DL15,70AO31,14QV12,73FR67,66DX34,18KF29,26FM64,30CI28,32CB25,33FY28,21QZ38,13QO92,94OZ21,36VT51;655
1278;74OS30,63EQ34,39RP39,85VJ12,44JW52,26LD31,75OR12,53QP70,69BJ29,93FL53,18XN38,62GU66,27OS96,19NH88,94HN49,77CH30,22MK55,75MT67,86PE21,16SB46,81HF14,37NY54,21YG12;975
1279;77TV67,50IB21,26JF87,48MV57,25PK78,30AN56,97IK58,12HI63,40WQ78,46NA31,42KG96,53YW58,87WU46,35WK16,37TP21,32NG21,32DW34,91NU77,74KZ10,10AG64,87UR32;822
1280;86FU36,37TP22,49IO12,48IH92,87RG19,80OX76,68MP43,24JP62,44IB47,98JR41,78RJ98,52RG35,38TG66,43MD24,98SY90,80PA14,85LM20,72YR62,31LR33,54QO54,88OZ49,65LS35,21OW27,58RK44,33KZ52;487
1281;29KK35,96IT16,94EU93,17HN92,82CV33,77EK47,94ZW81,19MZ84,74KZ12,97LV74,60DG22,79WR40,86DR23,64VD41,77JY75,82ZS97,28IV46,74YH89;244
1282;49KR28,42VT31,17LO52,25DS11,63PV32,59BV68,11QY71,81DE59,31LJ97,63NX87,83CU16,94CR80,64TN35,40YG88,60QO31,91FN93,68HB17,95OD63,82AS20,42SA79,29KC98;531
1283;25EA19,56AL54,61WJ49,18WX98,25RI27,94CR81,65LS38,68QI67,53OM61,36NZ77,27HB59,44DS84,55SD46,89MI13,14WE46,48CY67,24XN18,84TH21,12WT89,78YV74;987
1284;34IV24,15XY36,24EB38,64WY51,89RW42,17JY47,14SD88,89IH55,84YV50,43CG34,73UK20,36FS91,39QM93,85BP30,96AE94;97
1285;77YW94,16CA86,99UV22,74CK91,84HM84,25MZ63,66NH29,27QD41,92QZ10,79HT29,35AS89,38PA43,64PM79,39OJ80,38YP30,93JM19,29VP33,77XB87,12BM34,21AY79,48AV55,33KZ57,48HZ90;729
1286;92FH10,99SK71,50RI77,83NZ14,86BG76,81XY44,32WV15,96IG14,48AV56,72UL40,64AB58,43NL30,63TB50,20KR23;287
1287;29RW14,94EH92,11UZ35,77TI68,48EB71,84DT65,83LO63,71UZ66,48IH99,72UY48,87GG80,21CO88,60MN77,19UG63,33SG32;686
1288;45FP16,81TK80,72SN97,39DM27,61GQ25,19FI49,93WH23,41LX61,24WX78,27EQ43,77XJ28,60QO37,30FW24,50RQ17,40SK59,99KY31,36LJ61,55DX91;726
1289;73YD46,91UT53,32DB99,76TR26,95XF50,80SL37,80GD91,13MI76,74EI40,27ZK94,15IN19,56BT60,93BF36,11FO15,27ZS32;901
1290;24XA18,62PW58,63TB54,16BS84,30BV67,51MY97,27LU80,75ZW18,88AB92,20ZP42,40XY89,14ZP67,19BC69,69VQ15,45FP18,32YL26,84DT68,32YD88,39BB77,27RY53,55ZH88,48RJ82,48XN55,19CX30,95GR29;232
1291;73GU12,54AA91,77JT16,18HH15,53GF82,37SZ88,71DD96,56YY64,46OI43,75JV52,16DV99,43DO41,42GI18,45CW60,37DO66,63CA26,96JG81,47AJ72;684
1292;48NQ63,26IS24,80AU66,17DP13,26OO59,34NW53,48RJ84,44OX87,43YV99,89AA76,39QU39,92QZ17,16AF17,97XD17,34MB46,69NO99,88GF67,84FJ77,57HW18,92SP24,98YP68,19UG68,38AU90,31OP52,49NP45,88CM46;977
1293;74XM87,68NX56,96VO29,18WS39,89NQ23,31BH45,72SA95,25AZ63,56BT64,97JF65,22LP56,38MP30,33GL99;158
1294;11FB13,19QA42,78QB91,41ZI13,43WF80,15PR59,74CS38,13IC53,39OE20,45SC85,84QW11,38UW18,25AZ64,35NA92,24YV29,98BK68,76UZ31,99ZW52,31OP54,91AZ70,52KH62;410
1295;38AU93,45BB57,35NA93,52OI22,74EI46,46RT61,59AN60,69HF60,42HQ22,86AY78,66TQ60,72CU75,33ZK75,89FW45,11KP42,88HN70,10YG75,92RZ82,73ZY59,37FM15,15AG38,77UY14,52MS15;339
1296;91BP17,80OF16,20NP40,34NW57,96LR38,54HZ76,69XG28,66ES46,23HA75,63WU12,78QW38,28EC26,46JZ82,40GK59,49YU43,67VF50,65GW78,46CI40,32CO30,82NF97,85MU36,82AF27;330
1297;74XU29,11SJ24,18MV49,81ZB55,19CX37,39MO16,21ZB24,33RY35,90BQ36,46AK96,45AT52,65KX38,39AG70,78ZQ81,73NY53,91QN33,81LL40,36YZ16;606
1298;86TX55,85TY73,86PW96,80NP73,79RV84,25IG41,16SO52,52MF11,56HK35,96UT20,49BP43,73VS34,50FD12,48DT75,47GA45,14FV87,41NA71,45IN33,30JC48,80ZC74,41JU57,49OX51,16LK17,43PB49,63BS26,35LK89;328
1299;44UB53,26KI38,95DL72,39VV67,70HN19,41BN71,78DB26,92UF38,18GR78,61YZ65,80ZC75,11VU40,35HR69,44CX86,30OQ77,24IH60,55FI40,59ZI73,31KB93,27RL55,37SH20,65SE13;424
1300;22ON70,77KT87,85XZ34,52VZ69,42YR56,32XI84,52XX14,88FX68,46KC24,16OV33,26TC81,96LE35,95RB88,89OY30,22PD15,74VE11,55UT63,88BR40,72QF26,16YF20,83SN42,17UD43,14SQ90,22RG29,77FF59,48RE23,19ZP35,62FM67;69
1301;89WK73,81LL44,22FG22,52PI90,33CA10,63LC16,82HJ67,51XY33,83OU22,88BR41,67PB82,67ZG14,37IP97;811
1302;95WX56,75FH97,83WG65,43WF88,38UJ19,10CJ80,38VW88,94YO81,66PX46,84SE88,12CH44,62BT48,93XH99,97LD19,20ZC47,57UE22,15YT47;769
1303;74XH28,82YK98,33ED26,13HU55,90KK84,30KK53,33VE55,70UI24,36ZZ84,53VL47,77WB22,11ET15,57UE23,69HF68,94JQ67,74LH20,24ZI93,51XD90,68QV73,72ZM78;688
1304;16OI30,24MI24,38AH95,25RV34,73SZ81,44DA29,85TT10,41DD83,28TA49,62BG43,39LL71,48FJ88,71XK83,51IF76,67NL78,22PD19,71OD34,98OF79,12XB96,96IL80,53YW62,23QC63,40NJ33,99EH67,41QL91;411
1305;54DG50,26RM79,78CL87,72FS92,48RE28,38OF49,79KE49,96KW33,56DE14,54ND44,53GA27,46TR16,22DQ19,82BN36,57GO10,11ZN67,68BK53;158
1306;25YZ71,41RB38,15GP70,17ZR77,44AU79,78KF68,76WC43,17CM75,69AT91,76BA55,54HH10,16VZ74,23SA10,20YU44,41EY92,81LL49,35KX21,27WU21,54FJ65,55BP26,39CE24,52LP74,57KU39,73PO69,59ZD11,52RT47,55DF33,98AP66,15IS84,11NN60;514
1307;37RZ21,42FA13,49UG88,21YL89,15KQ30,49IG80,29KX47,30GR36,76GO84,59FO93,51LY31,21BO25,37VS42,84VX45,93LP34,61BH64,54UU88,48BD63,22OA70,76HE29;446
1308;77TV75,65XF43,72DP81,75QU35,52GB48,94BJ85,61KW52,29TR90,12HV78,95ET81,65NV56,27UJ71,73LI43,11VU49,90QB55;788
1309;63KU17,18HM81,97AY25,30MA66,13UP62,25YZ74,33JE53,46WU96,33NF12,13ND89,26NG55,76QG11,72HQ41,50QA79,85LZ35,59LF61,56IS46,62VS91,67JF55,34QH70;178
1310;29ZV65,26UX98,12LW39,54KX97,34HN29,11TJ99,43MD33,34EU70,55KJ72,77EK55,69UI14,30EG87,41SW49,26HX28,24EB43,49RV70,57ZS58,85ZC44,56AY67;743
1311;85VJ24,93HW17,68ST26,47BM23,96AZ45,16AK84,92SU91,72DP84,62KA92,81YG55,84AI54,16CA91,91VO68,15OJ55,60SR53,38ZK49,78ZD88,99TN27,14HG38,48QO89,99JI95,80FQ37,83IQ59,32JF73;127
1312;23CM56,80RD39,76RT83,51XL37,49QA65,87ST99,88SF74,91EA33,22SB34,72NU17,29CQ65,37FR80,17RK96;188
1313;93HB74,50GD89,68SG21,74GY64,96AZ47,93YX48,20WJ99,35QG56,19BH94,78CG26,63PV42,63CN34,16CV38,30TM43,69MO37,72FF93,44NP87,66BM97,60BI88,62ML46,15GP77,28CZ22;807
1314;20WE31,67BG11,19LM27,91AH14,67MQ74,96OC56,38TG79,24AA88,43EJ57,49GD73,59RJ39,88GS75,82EL52,58AJ28,80OS20,46HR17,24WX83,52LK13,20YH45,35VU85,72DX25;929
1315;16LP82,44RQ48,93KZ97,70HS83,32LD22,50TL99,17NE71,81WD45,60CQ90,14EV21,24BV96,27AP90,85WJ90,55MU29,99JQ37,20OX59,69EH52,87QD81,86JA64,91DK91,21TX62,84TH32,42GI21,11JU48,79TG39,31WV46,68IO98;411
1316;52QY43,33MP74,76VU46,81UA32,40BB99,26HC89,35AF92,76ZA60,87KU54,98PA84,15RU74,53PC18,46UM20,86DR37,35MN38,56AL66,10LT12;539
1317;17FK93,89AN87,77XB98,88CM50,74KZ27,90VC85,17RF32,34MO57,32BL99,42CH64,19UG72,28NW82,81EU11,95MA63,20RP82,82VU22,15ZO55,57TB85,74VW83,72EX90,46QY69,45DZ17,83HV51;22
1318;15MG48,78DO31,64FP97,85KW92,44DS98,41ET35,80XZ73,40EU53,13BL28;936
1319;99HA20,16JZ79,22RL96,97RM57,70PM67,86MY89,30LS69,48TU42,15HX83,84TH36,26IK92,46WH99,34XT53,21GP58,85FI65,36NU23,50BP60,16ZN39,40UA76,76HW96,13QJ44;961
1320;76AF55,45FP27,99DM69,66OP43,32BG33,79DN15,86OB90,77UQ80,91OP90,56DW84,51DR57,59ND17,77PP59,42KB47,66MZ36,93ON54,61VO51;164
1321;99BJ56,13DB38,29ZI69,15KD37,38SY79,80ZX21,37DW13,30YV10,32KV21,33GT44,87QD87,74MC31,96HY21,32OO42,59DG24,60CQ96,79DF78,43BY43,95VP54,52DD33,77LB94,82LX32,81CJ63,47MJ89;643
1322;79OK73,43NL45,55KE15,85BC40,22EL29,56ZO19,61CX17,96RN78,74OF46,69MB39,26EZ12,40IV16,64PH26,92US47,67IK54,20MH45,72MZ13,81TK93,59UH54;914
1323;24ND36,39IN62,31UL97,84SR95,83YW86,30ZD19,33EQ32,89NQ32,71BI31,44DN34,50PN17,37BL63,80EV35,16LX28,79DN18,16YX98,97HP67,35RD95,74MC33,97SU61,52OA91,28RX47,10BW25,86DE37,81GC86,17QX31,30YN74,40AT99;152
1324;26SC22,61NU75,34GF22,28NW89,49FV76,54EB62,55XE87,61IG47,96XE46,32YL39,78LA79,40AO31,50WR53,80LZ71,71BV39,64FC96,55AH23,56ZB14,83LO79,89LF81,75MB16,86UF67,69PM55,95AA62,33ZS21;981
1325;10RC49,77DP56,55TL67,53VY55,13ZQ99,52KH72,72IY57,38HB13,24LA24,27CN45,35FO60,47GN58,34AB50,72YE79,35XF34,42PK11,78YQ26;995
1326;33ZS23,27LU95,71WC84,72IL51,55LR88,83FS46,83NM26,60XS89,97WN85,60AN87,33ON29,64DU29,87ZN10,23HV29,77DP57,64OZ23,24SE60,18UH99,66MM35,67NY86;433
1327;82LK31,25EF90,66PX50,27ED54,70SS20,94KG15,56FM98,65KX47,84HH36,82HJ72,47ID67,82LX38,29WX54,10YO24,28XG79,27TW14,22RG35,51UN24,25PX91,40BM62,66CP42,83PC34,44LH18;140
1328;78ZQ91,68RL22,50YH64,29HE95,28BW85,44YH89,99MO57,34AB53,39GK53;787
1329;72NZ82,12CH50,72CH81,27PV57,56DJ86,98IW55,21AG26,94JY10,84YI67,64OR88,52IE62,38QI66,81TK47,16DD40,98MX14,86TX65,28JQ66,53ID44,73KA43,64WL68,52YF29,19LR90,21VA76;503
1330;80XU16,11SJ36,22FG30,34NJ63,95RJ35,47ZM37,22WU66,55UT72,85XZ43,85SL15,75DE90,21YY98,31QF76,20VJ33,19VO85,14ZC79,77IY20,47NZ36,21VI15,32RZ65,43GZ73,56SP40;870
